population,name,code,region_code,province_code,municipality_code
1470,Melgar,10,16,160,16
1349,Montag,11,16,160,16
1737,Navarro,12,16,160,16
514,Poblacion,13,16,160,16
2120,Puerto Princesa,14,16,160,16
2071,Rita Glenda,15,16,160,16
1300,Roxas,16,16,160,16
3184,Sering,17,16,160,16
3324,Tag-abaca,18,16,160,16
780,Benglen,19,16,160,16
1252,Diegas,20,16,160,16
1129,Edera,21,16,160,16
1200,New Nazareth,22,16,160,16
1184,Roma,23,16,160,16
695,Santa Monica,24,16,160,16
1542,Santo Niño,25,16,160,16
732,Sombrado,26,16,160,16
1121,Villa Ecleo,27,16,160,16
665,Villa Pantinople,28,16,160,16
1040,Boa,1,16,160,16
1260,Cabunga-an,2,16,160,16
1717,Del Pilar,3,16,160,16
754,Laguna,4,16,160,16
1029,Legaspi,5,16,160,16
943,Ma-atas,6,16,160,16
844,Nueva Estrella,7,16,160,16
3537,Poblacion,8,16,160,16
402,San Jose,9,16,160,16
530,Santa Rita,10,16,160,16
1254,Tigbao,11,16,160,16
2253,Valencia,12,16,160,16
1016,Mabini,13,16,160,16
1771,"R. Ecleo, Sr.",14,16,160,16
1221,Cab-ilan,2,16,160,16
589,Cabayawan,3,16,160,16
876,Escolta ,4,16,160,16
743,Gomez,5,16,160,16
789,Magsaysay,7,16,160,16
396,Mauswagon ,9,16,160,16
971,White Beach ,12,16,160,16
1041,Bagumbayan,14,16,160,16
1566,New Mabuhay,16,16,160,16
1083,Wadas,21,16,160,16
666,Cayetano,22,16,160,16
680,Justiniana Edera,23,16,160,16
1661,Albor ,1,16,160,16
635,Arellano,2,16,160,16
911,Bayanihan,3,16,160,16
361,Doña Helen,4,16,160,16
1656,Garcia,5,16,160,16
2128,General Aguinaldo,6,16,160,16
180,Kanihaan,7,16,160,16
559,Magsaysay,8,16,160,16
389,Osmeña,9,16,160,16
1573,Plaridel,10,16,160,16
540,Quezon,11,16,160,16
2789,San Antonio ,12,16,160,16
1736,San Jose,13,16,160,16
907,Santo Niño,14,16,160,16
1060,Llamera,15,16,160,16
966,Rosita,16,16,160,16
1203,Carmen ,1,16,160,16
1388,Esperanza,2,16,160,16
242,Ferdinand,3,16,160,16
295,Helene,4,16,160,16
730,Liberty,6,16,160,16
324,Magsaysay,8,16,160,16
1423,Panamaon,11,16,160,16
1580,San Juan ,13,16,160,16
798,Santa Cruz ,15,16,160,16
1707,Santiago ,17,16,160,16
3523,Aurelio,1,16,160,16
1799,Cuarinta,2,16,160,16
2599,Don Ruben Ecleo,3,16,160,16
1244,Jacquez,4,16,160,16
1229,Justiniana Edera,5,16,160,16
1829,Luna,6,16,160,16
2343,Mahayahay,7,16,160,16
1087,Matingbe,8,16,160,16
4226,San Jose ,9,16,160,16
2104,San Juan,10,16,160,16
2832,Santa Cruz,11,16,160,16
1560,Wilson,12,16,160,16
660,Imelda,1,16,160,16
1174,Mabini,2,16,160,16
1707,Malinao,3,16,160,16
463,Navarro,4,16,160,16
736,Diaz,5,16,160,16
425,Roxas,6,16,160,16
486,San Roque ,7,16,160,16
899,San Vicente ,8,16,160,16
1569,Santa Cruz ,9,16,160,16
883,Arco,1,19,190,19
1471,Ba-as,2,19,190,19
732,Baimbing,4,19,190,19
2350,Balagtasan,5,19,190,19
3029,Balas,6,19,190,19
2441,Balobo,7,19,190,19
6792,Bato,8,19,190,19
851,Boheyakan,10,19,190,19
1300,Buahan,11,19,190,19
1408,Boheibu,12,19,190,19
1004,Bohesapa,13,19,190,19
1092,Bulingan,14,19,190,19
1157,Cabobo,16,19,190,19
1801,Campo Uno,18,19,190,19
3293,Colonia,20,19,190,19
1276,Calugusan,24,19,190,19
4006,Kulay Bato,25,19,190,19
4481,Limo-ok,28,19,190,19
1407,Lo-ok,32,19,190,19
983,Lumuton,34,19,190,19
938,Luksumbang,35,19,190,19
1969,Malo-ong Canal,36,19,190,19
2068,Malo-ong San Jose,37,19,190,19
3235,Parangbasak,39,19,190,19
6106,Santa Clara,45,19,190,19
1174,Tandong Ahas,47,19,190,19
1260,Tumakid,49,19,190,19
2017,Ubit,50,19,190,19
1057,Bohebessey,54,19,190,19
1093,Baungos,55,19,190,19
1001,Danit-Puntocan,56,19,190,19
1016,Sabong,57,19,190,19
4078,Sengal,58,19,190,19
2103,Ulame,59,19,190,19
1431,Bohenange,60,19,190,19
1938,Boheyawas,61,19,190,19
1845,Bulanting,62,19,190,19
1175,Lebbuh,63,19,190,19
6692,Maganda,64,19,190,19
1810,Malakas,65,19,190,19
3086,Maligaya,66,19,190,19
2178,Malinis ,67,19,190,19
2854,Matatag,68,19,190,19
5229,Matibay,69,19,190,19
1040,Simbangon,70,19,190,19
6064,Atong-atong,1,19,190,19
683,Baungis,3,19,190,19
864,Bulanza,4,19,190,19
1108,Lantawan Proper ,7,19,190,19
2010,Lower Manggas,8,19,190,19
1042,Matarling,11,19,190,19
1087,Matikang,12,19,190,19
2153,Tairan,16,19,190,19
1064,Upper Manggas,17,19,190,19
970,Bagbagon,18,19,190,19
1119,Bulan-bulan,19,19,190,19
489,Suba-an,21,19,190,19
733,Lower Bañas,24,19,190,19
702,Upper Bañas,25,19,190,19
757,Calugusan,26,19,190,19
1955,Canibungan,27,19,190,19
638,Landugan,29,19,190,19
661,Lawila,30,19,190,19
1023,Lawi-lawi,31,19,190,19
1281,Pamucalin,33,19,190,19
1176,Switch Yakal,34,19,190,19
643,Paniongan,35,19,190,19
1150,Luuk-Maluha,36,19,190,19
558,Calayan,37,19,190,19
1110,Parian-Baunoh,38,19,190,19
1105,Abong-Abong,1,19,190,19
1465,Batungal,2,19,190,19
2949,Calang Canas,3,19,190,19
1022,Guanan North,4,19,190,19
1347,Guanan South,5,19,190,19
700,Limbubong,6,19,190,19
766,Mahayahay Lower,7,19,190,19
1720,Muslim Area,8,19,190,19
5012,Port Holland Zone I Pob.,9,19,190,19
2862,Port Holland Zone II Pob.,10,19,190,19
4904,Port Holland Zone III Pob.,11,19,190,19
6013,Port Holland Zone IV,12,19,190,19
5128,Townsite ,13,19,190,19
2114,Taberlongan,15,19,190,19
1258,Fuente Maluso,16,19,190,19
1191,Tamuk,17,19,190,19
1673,Tubigan,18,19,190,19
1389,Mahayahay Upper,19,19,190,19
2354,Port Holland Zone V,20,19,190,19
758,Upper Garlayan,21,19,190,19
2016,Bacung,1,19,190,19
920,Benembengan Lower,2,19,190,19
1753,Buli-buli,6,19,190,19
1256,Cabcaban,7,19,190,19
2763,Guiong,10,19,190,19
2927,Manaul,13,19,190,19
3252,Mangal ,14,19,190,19
1734,Sumisip Central,19,19,190,19
2758,Tumahubong,22,19,190,19
1439,Libug,24,19,190,19
1167,Tongsengal,25,19,190,19
1115,Baiwas,27,19,190,19
1451,Basak,28,19,190,19
1443,Cabengbeng Lower,29,19,190,19
1464,Cabengbeng Upper,30,19,190,19
1694,Luuk-Bait,31,19,190,19
1289,Mahatalang,32,19,190,19
1588,Benembengan Upper,35,19,190,19
984,Bohe-languyan,36,19,190,19
1795,Ettub-ettub,39,19,190,19
917,Kaum-Air,41,19,190,19
1041,Limbocandis,42,19,190,19
1682,Lukketon,43,19,190,19
1104,Marang,44,19,190,19
1480,Mebak,45,19,190,19
1823,Sahaya Bohe Bato,47,19,190,19
1641,Sapah Bulak,48,19,190,19
1551,Tikus,50,19,190,19
1298,Kaumpamatsakem,51,19,190,19
3540,Badja,2,19,190,19
1425,Bohebaca,3,19,190,19
2461,Bohelebung,4,19,190,19
1021,Lagayas,11,19,190,19
1305,Limbo-Upas,12,19,190,19
6385,Tipo-tipo Proper ,16,19,190,19
2147,Baguindan,17,19,190,19
3074,Banah,18,19,190,19
1219,Bohe-Tambak,19,19,190,19
1921,Silangkum,30,19,190,19
1033,Bangcuang,38,19,190,19
2663,Lahi-lahi,5,19,190,19
2127,Sinulatan,10,19,190,19
1539,Bohetambis,16,19,190,19
3277,Duga-a,21,19,190,19
2138,Mahawid,25,19,190,19
2975,Lower Sinangkapan,28,19,190,19
2169,Tablas Usew,33,19,190,19
4352,Calut,34,19,190,19
1736,Katipunan,40,19,190,19
1766,Lower Tablas,41,19,190,19
1333,Caddayan,1,19,190,19
2682,Linongan,2,19,190,19
2122,Lower Bato-bato,3,19,190,19
1807,Mangalut,4,19,190,19
1438,Manguso,5,19,190,19
1829,Paguengan,6,19,190,19
6626,Semut,7,19,190,19
2733,Upper Bato-bato,8,19,190,19
2528,Upper Sinangkapan,9,19,190,19
1233,Apil-apil,1,19,190,19
1214,Bato-bato,2,19,190,19
1312,Bohe-Piang,3,19,190,19
2137,Bucalao,4,19,190,19
1527,Cambug,5,19,190,19
1419,Danapah,6,19,190,19
1292,Guinanta,7,19,190,19
1866,Kailih,8,19,190,19
1381,Kinukutan,9,19,190,19
1287,Kuhon,10,19,190,19
1438,Kuhon Lennuh,11,19,190,19
1410,Linuan,12,19,190,19
1568,Lookbisaya,13,19,190,19
1208,Macalang,14,19,190,19
2349,Magcawa,15,19,190,19
1095,Sangkahan,16,19,190,19
1641,Basakan,1,19,190,19
4521,Buton,2,19,190,19
2271,Candiis,3,19,190,19
1212,Langil,4,19,190,19
1032,Langong,5,19,190,19
1842,Languyan,6,19,190,19
2047,Pintasan,7,19,190,19
1396,Seronggon,8,19,190,19
2029,Sibago,9,19,190,19
1805,Sulutan Matangal,10,19,190,19
4829,Tuburan Proper ,11,19,190,19
1864,Amaloy,1,19,190,19
2068,Bohe-Pahuh,2,19,190,19
3024,Bohe-Suyak,3,19,190,19
1498,Cabangalan,4,19,190,19
1479,Danit,5,19,190,19
1480,Kamamburingan,6,19,190,19
1596,Matata,7,19,190,19
2504,Materling,8,19,190,19
2516,Pipil,9,19,190,19
1311,Sungkayut,10,19,190,19
2094,Tongbato,11,19,190,19
2582,Ulitan,12,19,190,19
1796,Baluk-baluk,1,19,190,19
3167,Dasalan,2,19,190,19
3481,Lubukan,3,19,190,19
2396,Luukbongsod,4,19,190,19
1005,Mananggal,5,19,190,19
2196,Palahangan,6,19,190,19
1654,Panducan,7,19,190,19
3736,Sangbay Big,8,19,190,19
3130,Sangbay Small,9,19,190,19
4306,Tausan,10,19,190,19
2257,Babag,1,19,190,19
1674,Balanting,2,19,190,19
1332,Boloh-boloh,3,19,190,19
3023,Bukut-Umus,4,19,190,19
2465,Kaumpurnah,5,19,190,19
7609,Lanawan,6,19,190,19
984,Pisak-pisak,7,19,190,19
2336,Saluping,8,19,190,19
1388,Suligan,9,19,190,19
1839,Sulloh,10,19,190,19
1635,Tambulig Buton,11,19,190,19
2785,Tong-Umus,12,19,190,19
944,Ampao,1,19,190,19
953,Bagoaingud,2,19,190,19
602,Balut,4,19,190,19
880,Barua,5,19,190,19
621,Buadiawani,6,19,190,19
1509,Bubong,7,19,190,19
724,Dilabayan,8,19,190,19
2240,Dipatuan,9,19,190,19
832,Daramoyod,10,19,190,19
764,Gandamato,11,19,190,19
412,Gurain,12,19,190,19
1026,Ilian,13,19,190,19
801,Lama,14,19,190,19
438,Liawao,15,19,190,19
1322,Lumbaca-Ingud,16,19,190,19
973,Madanding,18,19,190,19
902,Orong,19,19,190,19
499,Pindolonan,20,19,190,19
846,Poblacion I,21,19,190,19
1230,Poblacion II,22,19,190,19
641,Raya,23,19,190,19
493,Rorowan,24,19,190,19
1100,Sugod,25,19,190,19
806,Tambo,26,19,190,19
851,Tuka I,27,19,190,19
720,Tuka II,28,19,190,19
2637,Banago,2,19,190,19
2000,Barorao,3,19,190,19
1293,Batuan,4,19,190,19
930,Budas,6,19,190,19
936,Calilangan,7,19,190,19
1317,Igabay,8,19,190,19
1183,Lalabuan,10,19,190,19
985,Magulalung Occidental,11,19,190,19
1005,Magulalung Oriental,12,19,190,19
804,Molimoc,13,19,190,19
906,Narra,14,19,190,19
849,Plasan,15,19,190,19
1100,Purakan,16,19,190,19
398,Buisan,19,19,190,19
660,Buenavista,22,19,190,19
1480,Lorenzo,27,19,190,19
985,Lower Itil,29,19,190,19
750,Macao,32,19,190,19
1800,Poblacion,39,19,190,19
1152,Upper Itil,43,19,190,19
1114,Bagoaingud,50,19,190,19
722,Ilian,51,19,190,19
1001,Lumbac,52,19,190,19
931,Matampay,53,19,190,19
1115,Matanog,54,19,190,19
1110,Pindolonan,55,19,190,19
700,Tataya,56,19,190,19
765,Abaga,1,19,190,19
1357,Poblacion,5,19,190,19
982,Pantaragoo,6,19,190,19
831,Bantoga Wato,7,19,190,19
695,Barit,8,19,190,19
964,Bubong,9,19,190,19
998,Bubong Cadapaan,11,19,190,19
546,Borakis,13,19,190,19
1610,Bualan,14,19,190,19
740,Cadapaan,15,19,190,19
1897,Cadayonan,16,19,190,19
230,Kaluntay,18,19,190,19
703,Dadayag,21,19,190,19
520,Dado,22,19,190,19
788,Dibarusan,24,19,190,19
1149,Dilausan,25,19,190,19
248,Dimarao,26,19,190,19
810,Ingud,27,19,190,19
952,Lalabuan,29,19,190,19
1730,Lilod,31,19,190,19
1301,Lumbayao,32,19,190,19
450,Limbo,33,19,190,19
686,Lumbac Lalan,35,19,190,19
826,Lumbac Wato,36,19,190,19
430,Magarang,37,19,190,19
950,Nusa Lumba Ranao,41,19,190,19
567,Padila,42,19,190,19
762,Pagayawan,43,19,190,19
833,Paigoay,44,19,190,19
937,Raya,46,19,190,19
1143,Salipongan,47,19,190,19
623,Talub,50,19,190,19
414,Tomarompong,51,19,190,19
1018,Tantua Raya,52,19,190,19
623,Tuka Bubong,53,19,190,19
392,Bolinsong,54,19,190,19
1371,Lati,55,19,190,19
732,Malaig,56,19,190,19
853,Bagoaingud,3,19,190,19
976,Bairan ,4,19,190,19
556,Bandingun,5,19,190,19
410,Biabi,6,19,190,19
555,Bialaan,7,19,190,19
350,Cadayonan,9,19,190,19
1030,Lumbac Cadayonan,10,19,190,19
430,Lalapung Central,11,19,190,19
1149,Condaraan Pob.,12,19,190,19
389,Cormatan,13,19,190,19
343,Ilian,14,19,190,19
436,Lalapung Proper ,15,19,190,19
845,Bubong Lilod,17,19,190,19
685,Linao,18,19,190,19
637,Linuk ,19,19,190,19
369,Liong,20,19,190,19
506,Lumbac,21,19,190,19
390,Mimbalawag,22,19,190,19
881,Maliwanag,24,19,190,19
377,Mapantao,25,19,190,19
794,Cadingilan Occidental,27,19,190,19
550,Cadingilan Oriental,28,19,190,19
423,Palao,30,19,190,19
436,Pama-an,31,19,190,19
256,Pamacotan,32,19,190,19
459,Pantar,33,19,190,19
880,Parao,34,19,190,19
348,Patong,35,19,190,19
400,Porotan,36,19,190,19
690,Rantian,37,19,190,19
616,Raya Cadayonan,38,19,190,19
554,Rinabor ,39,19,190,19
388,Sapa,40,19,190,19
553,Samporna ,41,19,190,19
533,Silid,42,19,190,19
566,Sugod,43,19,190,19
550,Sultan Pandapatan,44,19,190,19
492,Sumbag ,45,19,190,19
476,Tagoranao,46,19,190,19
550,Tangcal,47,19,190,19
759,Tangcal Proper ,48,19,190,19
1013,Tuca ,49,19,190,19
750,Tomarompong,50,19,190,19
377,Tomongcal Ligi,51,19,190,19
436,Torogan,52,19,190,19
573,Lalapung Upper,53,19,190,19
301,Gandamato,54,19,190,19
368,Bubong Raya,55,19,190,19
765,Poblacion,56,19,190,19
942,Badak,1,19,190,19
920,Baguiangun,2,19,190,19
609,Balut Maito,3,19,190,19
1473,Basak,4,19,190,19
908,Bubong,5,19,190,19
718,Bubonga-Ranao,6,19,190,19
771,Dansalan Dacsula,9,19,190,19
833,Ingud,10,19,190,19
1174,Kialilidan,11,19,190,19
982,Lumbac,12,19,190,19
768,Macaguiling,14,19,190,19
853,Madaya,15,19,190,19
1050,Magonaya,16,19,190,19
1020,Maindig,17,19,190,19
929,Masolun,18,19,190,19
1010,Olama,19,19,190,19
1789,Pagalamatan ,20,19,190,19
872,Pantar,21,19,190,19
902,Picalilangan,22,19,190,19
969,Picotaan,23,19,190,19
915,Pindolonan,24,19,190,19
2233,Poblacion,25,19,190,19
966,Soldaroro,28,19,190,19
898,Tambac,30,19,190,19
835,Timbangan,33,19,190,19
626,Tuca,34,19,190,19
240,Bagoaingud,2,19,190,19
619,Bansayan,3,19,190,19
1202,Basingan,4,19,190,19
1277,Batangan,5,19,190,19
650,Bualan,6,19,190,19
750,Poblacion,7,19,190,19
789,Bubonga Didagun,8,19,190,19
650,Carigongan,11,19,190,19
680,Bacolod,12,19,190,19
1200,Dilabayan,14,19,190,19
753,Dimapatoy,15,19,190,19
470,Dimayon Proper,17,19,190,19
395,Diolangan,19,19,190,19
368,Guiguikun,22,19,190,19
599,Dibarosan,23,19,190,19
894,Madanding,27,19,190,19
510,Malungun,28,19,190,19
385,Masorot,30,19,190,19
898,Matampay Dimarao,31,19,190,19
612,Miabalawag,32,19,190,19
1010,Montiaan,33,19,190,19
475,Pagayawan,35,19,190,19
965,Palao,37,19,190,19
890,Panalawan,38,19,190,19
1093,Pantar,39,19,190,19
1334,Pendogoan,41,19,190,19
312,Polayagan,45,19,190,19
619,Ramain Bubong,48,19,190,19
1534,Rogero,49,19,190,19
500,Salipongan,51,19,190,19
1047,Sunggod,52,19,190,19
650,Taboro,53,19,190,19
450,Dalaon,54,19,190,19
398,Dimayon,58,19,190,19
535,Pindolonan,59,19,190,19
761,Punud,60,19,190,19
1399,Butig Proper,12,19,190,19
1116,Cabasaran,13,19,190,19
1184,Coloyan Tambo,16,19,190,19
930,Dilimbayan,19,19,190,19
805,Dolangan,22,19,190,19
1255,Pindolonan,41,19,190,19
3277,Bayabao Poblacion,44,19,190,19
990,Poktan,45,19,190,19
1153,Ragayan,46,19,190,19
1249,Raya,47,19,190,19
1383,Samer,51,19,190,19
4644,Sandab Madaya,52,19,190,19
1123,Sundig,56,19,190,19
766,Tiowi,60,19,190,19
579,Timbab,62,19,190,19
915,Malungun,63,19,190,19
708,Bagoaingud,1,19,190,19
825,Balintad,2,19,190,19
882,Barit,3,19,190,19
613,Bato Batoray,4,19,190,19
1075,Campong a Raya,5,19,190,19
955,Gadongan,6,19,190,19
499,Gui,7,19,190,19
826,Linuk,9,19,190,19
954,Lumbac,10,19,190,19
1201,Macabao,11,19,190,19
913,Macaguiling,12,19,190,19
684,Pagalongan,13,19,190,19
721,Panggawalupa,14,19,190,19
1064,Pantaon A,15,19,190,19
1942,Para-aba,16,19,190,19
1093,Pindolonan,17,19,190,19
2352,Poblacion,18,19,190,19
809,Baya,19,19,190,19
715,Sogod Madaya,20,19,190,19
958,Tabuan,21,19,190,19
919,Taganonok,22,19,190,19
2047,Taliogon,23,19,190,19
697,Masolun,27,19,190,19
698,Lumbacaingud,29,19,190,19
1297,Sekun Matampay,30,19,190,19
838,Dapaan,31,19,190,19
898,Balintad A,32,19,190,19
588,Barorao,33,19,190,19
960,Campong Sabela,34,19,190,19
830,Pangadapun,51,19,190,19
743,Pantaon,52,19,190,19
498,Pamalian,53,19,190,19
1295,Cormatan,3,19,190,19
1484,Dimagaling,7,19,190,19
1111,Dimunda,8,19,190,19
1279,Doronan,9,19,190,19
895,Poblacion,12,19,190,19
1158,Malna Proper,17,19,190,19
775,Pagalongan,18,19,190,19
1003,Parao,19,19,190,19
931,Kasayanan,25,19,190,19
1023,Kasayanan West,26,19,190,19
1118,Dilabayan,29,19,190,19
826,Dilimbayan,30,19,190,19
671,Kibolos,31,19,190,19
759,Kining,32,19,190,19
1834,Pindolonan,33,19,190,19
707,Babayog,34,19,190,19
668,Gadongan,35,19,190,19
1034,Lidasan,36,19,190,19
625,Macadar,37,19,190,19
1385,Pantaon,38,19,190,19
1187,Bacolod I,3,19,190,19
735,Bacolod II,4,19,190,19
1403,Bantayao,8,19,190,19
808,Barit,9,19,190,19
1005,Baugan,11,19,190,19
740,Buad Lumbac,19,19,190,19
1078,Cabasaran,20,19,190,19
954,Calilangan,21,19,190,19
511,Carandangan-Mipaga,26,19,190,19
1638,Cormatan Langban,27,19,190,19
1698,Dialongana,31,19,190,19
1303,Dilindongan-Cadayonan,35,19,190,19
1079,Gadongan,39,19,190,19
920,Galawan,40,19,190,19
765,Gambai,41,19,190,19
967,Kasola,44,19,190,19
1019,Lalangitun,46,19,190,19
1690,Lama,47,19,190,19
1669,Lindongan Dialongana,52,19,190,19
1118,Lobo Basara,54,19,190,19
1281,Lumbac Bacayawan,55,19,190,19
984,Macaguiling,58,19,190,19
2432,Mapantao,65,19,190,19
624,Mapoling,66,19,190,19
856,Pagayawan,70,19,190,19
2025,Maribo ,77,19,190,19
1398,Posudaragat,78,19,190,19
1255,Rumayas,79,19,190,19
1022,Sabala Bantayao,81,19,190,19
2430,Salaman,82,19,190,19
1791,Salolodun Berwar,83,19,190,19
881,Sarigidan Madiar,85,19,190,19
1703,Sunggod,89,19,190,19
1921,Taluan,91,19,190,19
709,Tamlang,94,19,190,19
867,Tongcopan,96,19,190,19
1028,Turogan,97,19,190,19
415,Minaring Diladigan,98,19,190,19
1070,Alog,1,19,190,19
542,Basayungun,8,19,190,19
831,Buad,11,19,190,19
788,Budi,12,19,190,19
1999,Dago-ok,17,19,190,19
1583,Dalama,18,19,190,19
641,Dalipuga,21,19,190,19
1268,Lalapung,24,19,190,19
1003,Lumbac,28,19,190,19
1100,Lumbac Bacayawan,29,19,190,19
1010,Lunay,32,19,190,19
1076,Macadar,33,19,190,19
770,Madaya,34,19,190,19
851,Minanga,35,19,190,19
1324,Pantar,38,19,190,19
2100,Picotaan,39,19,190,19
1652,Poblacion,43,19,190,19
800,Tambac,48,19,190,19
854,Bubong Macadar,50,19,190,19
915,Penaring,51,19,190,19
603,Ligue,52,19,190,19
670,Abaga,1,19,190,19
603,Bagoaingud,3,19,190,19
523,Basak,6,19,190,19
615,Bato,7,19,190,19
648,Bubong,8,19,190,19
547,Kormatan,10,19,190,19
683,Dandamun,12,19,190,19
611,Diampaca,13,19,190,19
901,Dibarosan,14,19,190,19
421,Delausan,15,19,190,19
600,Gadongan,16,19,190,19
534,Gurain,17,19,190,19
987,Cabasaran,18,19,190,19
716,Cadayonan,19,19,190,19
797,Liangan I,21,19,190,19
462,Lilitun,22,19,190,19
654,Linao,23,19,190,19
947,Linuk,24,19,190,19
821,Madaya,25,19,190,19
1010,Pagayawan,26,19,190,19
1587,Poblacion,27,19,190,19
521,Punud,28,19,190,19
782,Raya,29,19,190,19
596,Riray,30,19,190,19
713,Sabanding,31,19,190,19
1032,Salongabanding,32,19,190,19
1011,Sugod,33,19,190,19
835,Tamporong,34,19,190,19
845,Tongantongan,35,19,190,19
576,Udangun,36,19,190,19
744,Liangan,40,19,190,19
410,Lumbac,41,19,190,19
809,Paridi-Kalimodan,43,19,190,19
789,Racotan,44,19,190,19
503,Bacayawan,49,19,190,19
430,Padian Torogan I,50,19,190,19
545,Sogod Kaloy,51,19,190,19
923,Balintad,3,19,190,19
1122,Balagunun,4,19,190,19
506,Bawang,5,19,190,19
767,Biabe,6,19,190,19
1103,Bubong Uyaan,7,19,190,19
692,Cabasaran,8,19,190,19
451,Dibarusan,10,19,190,19
1005,Lakitan,11,19,190,19
979,Liangan,12,19,190,19
887,Linuk,13,19,190,19
887,Lumbaca Ingud,14,19,190,19
778,Palao,16,19,190,19
600,Pantaon,17,19,190,19
1021,Pantar,18,19,190,19
1069,Madamba,19,19,190,19
588,Punud,20,19,190,19
1251,Tubaran,22,19,190,19
1103,Tambo,23,19,190,19
1250,Tuca,25,19,190,19
1948,Uyaan Proper ,27,19,190,19
600,Tulay,31,19,190,19
819,Ilian,32,19,190,19
947,Pagayonan,33,19,190,19
754,Pangadapan,34,19,190,19
1222,Bacayawan,3,19,190,19
852,Badak Lumao,4,19,190,19
859,Bagoaingud,6,19,190,19
1133,Boniga,17,19,190,19
988,BPS Village,18,19,190,19
717,Betayan,19,19,190,19
3310,Campo Muslim,20,19,190,19
2271,China Town ,21,19,190,19
3310,Corahab,22,19,190,19
867,Diamaro,23,19,190,19
836,Inandayan,27,19,190,19
1537,Cabasaran,28,19,190,19
523,Calumbog,29,19,190,19
1009,Lamin,34,19,190,19
971,Mable,38,19,190,19
1072,Mananayo,43,19,190,19
1155,Manggahan,44,19,190,19
819,Masao,47,19,190,19
1099,Montay,49,19,190,19
1019,Pasir,53,19,190,19
543,Rebocun,59,19,190,19
577,Sarang,61,19,190,19
664,Tacub,63,19,190,19
952,Tambara,64,19,190,19
1040,Tiongcop,66,19,190,19
2622,Tuboc,68,19,190,19
689,Matampay,70,19,190,19
972,Calibagat,71,19,190,19
2813,Jose Abad Santos,72,19,190,19
1009,Macuranding,73,19,190,19
4037,Matalin,74,19,190,19
1233,Matling,75,19,190,19
769,Pialot,78,19,190,19
1205,Sumbagarogong,79,19,190,19
1796,Banday,80,19,190,19
1500,Bunk House,81,19,190,19
1098,Madaya,82,19,190,19
1319,Bacayawan,1,19,190,19
1011,Cawayan Bacolod,5,19,190,19
1050,Bacong,6,19,190,19
998,Camalig Bandara Ingud,9,19,190,19
1240,Camalig Bubong,18,19,190,19
1030,Camalig ,22,19,190,19
1914,Inudaran Campong,23,19,190,19
1020,Cawayan,25,19,190,19
1101,Daanaingud,26,19,190,19
1661,Cawayan Kalaw,35,19,190,19
1042,Kialdan,36,19,190,19
1026,Lumbac Kialdan,39,19,190,19
1036,Cawayan Linuk,40,19,190,19
966,Lubo,44,19,190,19
1231,Inudaran Lumbac,47,19,190,19
2190,Mantapoli,51,19,190,19
910,Matampay,54,19,190,19
700,Maul,55,19,190,19
1010,Nataron,59,19,190,19
1180,Pagalongan Bacayawan,61,19,190,19
995,Pataimas,63,19,190,19
1090,Poona Marantao,71,19,190,19
826,Punud Proper,72,19,190,19
703,Tacub,83,19,190,19
1050,Maul Ilian,97,19,190,19
1105,Palao,102,19,190,19
910,Banga-Pantar,105,19,190,19
1364,Batal-Punud,106,19,190,19
1080,Bubong Madanding,107,19,190,19
1233,Ilian,108,19,190,19
900,Inudaran Loway,109,19,190,19
1025,Maul Lumbaca Ingud,110,19,190,19
892,Poblacion,111,19,190,19
955,Tuca Kialdan,112,19,190,19
1231,Ambolong,1,19,190,19
1069,Bacolod Chico Proper,3,19,190,19
1250,Banga,6,19,190,19
1853,Bangco,7,19,190,19
3280,Banggolo Poblacion,8,19,190,19
2310,Bangon,9,19,190,19
2437,Beyaba-Damag,10,19,190,19
1002,Bito Buadi Itowa,12,19,190,19
1432,Bito Buadi Parba,13,19,190,19
805,Bubonga Pagalamatan,14,19,190,19
2799,Bubonga Lilod Madaya,15,19,190,19
1535,Boganga,16,19,190,19
1654,Boto Ambolong,17,19,190,19
1079,Bubonga Cadayonan,19,19,190,19
600,Bubong Lumbac,21,19,190,19
2032,Bubonga Marawi,22,19,190,19
731,Bubonga Punod,23,19,190,19
3104,Cabasaran,24,19,190,19
4390,Cabingan,25,19,190,19
3368,Cadayonan,26,19,190,19
1418,Cadayonan I,27,19,190,19
1652,Calocan East,29,19,190,19
1200,Calocan West,30,19,190,19
1420,Kormatan Matampay,32,19,190,19
5808,Daguduban,33,19,190,19
2500,Dansalan,35,19,190,19
3508,Datu Sa Dansalan,36,19,190,19
829,Dayawan,37,19,190,19
6647,Dimaluna,39,19,190,19
1779,Dulay,40,19,190,19
862,Dulay West,42,19,190,19
1970,East Basak,43,19,190,19
2117,Emie Punud,44,19,190,19
1774,Fort,45,19,190,19
1686,Gadongan,46,19,190,19
3080,Buadi Sacayo,48,19,190,19
2186,Guimba,49,19,190,19
2338,Kapantaran,51,19,190,19
1310,Kilala,52,19,190,19
2900,Lilod Madaya ,57,19,190,19
3880,Lilod Saduc,58,19,190,19
5149,Lomidong,60,19,190,19
2243,Lumbaca Madaya ,62,19,190,19
1200,Lumbac Marinaut,63,19,190,19
601,Lumbaca Toros,64,19,190,19
2711,Malimono,65,19,190,19
3479,Basak Malutlut,66,19,190,19
1421,Gadongan Mapantao,68,19,190,19
1472,Amito Marantao,69,19,190,19
