name,population,code,region_code,province_code,city_code
Santo Niño,1249,024,05,017,28
Tagbong,3872,025,05,017,28
Tinangis,3385,026,05,017,28
Ayugao,270,001,05,017,29
Bagong Sirang,634,002,05,017,29
Baliguian,997,003,05,017,29
Bantugan,739,004,05,017,29
Bicalen,792,005,05,017,29
Bitaogan,1356,006,05,017,29
Buenavista,1226,007,05,017,29
Bulalacao,1206,008,05,017,29
Cagnipa,885,009,05,017,29
Lagha,791,010,05,017,29
Lidong,1468,011,05,017,29
Liwacsa,674,012,05,017,29
Maangas,4052,013,05,017,29
Pagsangaan,591,014,05,017,29
Patrocinio,537,016,05,017,29
Pili,804,017,05,017,29
Sta. Maria ,5234,018,05,017,29
Tanawan,335,019,05,017,29
Agao-ao,460,001,05,017,30
Agrupacion,1892,002,05,017,30
Amomokpok,1862,003,05,017,30
Apad,2875,004,05,017,30
Apale,596,005,05,017,30
Banga Caves,2544,006,05,017,30
Baya,2508,007,05,017,30
Binahan Proper,1989,008,05,017,30
Binahan Upper,1883,009,05,017,30
Buenasuerte,1717,010,05,017,30
Cabadisan,819,011,05,017,30
Cabinitan,780,012,05,017,30
Cabugao,1126,013,05,017,30
Caditaan,751,014,05,017,30
Cale,1142,015,05,017,30
Godofredo Reyes Sr.,4346,016,05,017,30
Catabangan Proper,1875,017,05,017,30
Inandawa,381,018,05,017,30
Laguio,1745,019,05,017,30
Lanipga-Cawayan,906,020,05,017,30
Liboro,3591,021,05,017,30
Lohong,956,022,05,017,30
Lower Omon,1803,023,05,017,30
Lower Santa Cruz,1451,024,05,017,30
Panaytayan,2327,026,05,017,30
Panaytayan Nuevo,729,027,05,017,30
Patalunan,647,028,05,017,30
Poblacion Ilaod,1816,029,05,017,30
Poblacion Iraya,1468,030,05,017,30
Port Junction Norte,1063,031,05,017,30
Port Junction Sur,768,032,05,017,30
Salvacion,1597,034,05,017,30
Samay,748,035,05,017,30
San Rafael,2218,036,05,017,30
F. Simeon,3126,037,05,017,30
Tagbac,1375,038,05,017,30
Upper Omon,754,039,05,017,30
Upper Santa Cruz,1136,040,05,017,30
Aniog,790,001,05,017,31
Atulayan,841,002,05,017,31
Bongalon,1408,003,05,017,31
Buracan,3151,004,05,017,31
Catalotoan,1566,005,05,017,31
Del Carmen ,1535,006,05,017,31
Kilantaao,1811,007,05,017,31
Kilomaon,1402,008,05,017,31
Mabca,2178,010,05,017,31
Minadongjol,2202,011,05,017,31
Nato,4081,012,05,017,31
Patitinan,2705,014,05,017,31
San Antonio ,1272,015,05,017,31
San Isidro ,1381,017,05,017,31
San Roque ,850,018,05,017,31
Santo Niño,1272,019,05,017,31
Sibaguan,2515,020,05,017,31
Tinorongan,2252,022,05,017,31
Turague,3629,023,05,017,31
Alianza,2243,001,05,017,32
Beberon,2944,002,05,017,32
Bical,874,003,05,017,32
Bocal,666,004,05,017,32
Bonifacio ,2407,005,05,017,32
Buenavista ,1565,006,05,017,32
Calascagas,577,007,05,017,32
Cotmo,1100,008,05,017,32
Daculang Tubig,844,009,05,017,32
Del Pilar ,1759,010,05,017,32
Gñaran,1085,011,05,017,32
Grijalvo,2462,012,05,017,32
Lupi,3323,013,05,017,32
Maragñi,1383,014,05,017,32
Pamukid,6140,015,05,017,32
Pinamasagan,854,016,05,017,32
Pipian,1240,017,05,017,32
Planza,2455,018,05,017,32
Rizal ,1534,019,05,017,32
San Joaquin,955,020,05,017,32
Santa Cruz,1545,021,05,017,32
Tagpocol,671,022,05,017,32
Adiangao,1711,001,05,017,33
Bagacay,1313,002,05,017,33
Bahay,396,003,05,017,33
Boclod,1287,004,05,017,33
Calalahan,2849,005,05,017,33
Calawit,912,006,05,017,33
Camagong,1686,007,05,017,33
Catalotoan,933,008,05,017,33
Danlog,2092,009,05,017,33
Del Carmen ,617,010,05,017,33
Dolo,2035,011,05,017,33
Kinalansan,2166,012,05,017,33
Mampirao,1861,013,05,017,33
Manzana,1162,014,05,017,33
Minoro,925,015,05,017,33
Palale,1158,016,05,017,33
Ponglon,725,017,05,017,33
Pugay,2408,018,05,017,33
Sabang,2959,019,05,017,33
Salogon,3178,020,05,017,33
San Antonio ,1015,021,05,017,33
San Juan ,883,023,05,017,33
San Vicente ,152,024,05,017,33
Santa Cruz ,1309,025,05,017,33
Soledad ,1351,026,05,017,33
Tagas,2022,027,05,017,33
Tambangan,1824,028,05,017,33
Telegrafo,1551,029,05,017,33
Tominawog,1493,030,05,017,33
Aldezar,864,001,05,017,34
Alteza,1581,002,05,017,34
Anib,1792,003,05,017,34
Awayan,778,004,05,017,34
Azucena,1532,005,05,017,34
Bagong Sirang,1409,006,05,017,34
Binahian,1911,007,05,017,34
Bolo Sur,1361,008,05,017,34
Bolo Norte,1744,009,05,017,34
Bulan,566,010,05,017,34
Bulawan,1231,011,05,017,34
Cabuyao,489,012,05,017,34
Caima,945,013,05,017,34
Calagbangan,3869,014,05,017,34
Calampinay,988,015,05,017,34
Carayrayan,745,016,05,017,34
Cotmo,1216,017,05,017,34
Gabi,502,018,05,017,34
Gaongan,2089,019,05,017,34
Impig,3339,020,05,017,34
Lipilip,574,021,05,017,34
Lubigan Jr.,1334,022,05,017,34
Lubigan Sr.,1362,023,05,017,34
Malaguico,797,024,05,017,34
Malubago,1688,025,05,017,34
Manangle,1999,026,05,017,34
Mangga,1278,027,05,017,34
Mangapo,637,028,05,017,34
Manlubang,428,029,05,017,34
Mantila,577,030,05,017,34
North Centro ,3560,031,05,017,34
North Villazar,1633,032,05,017,34
Sagrada Familia,518,034,05,017,34
Salanda,375,035,05,017,34
Salvacion,1142,036,05,017,34
San Isidro,1093,037,05,017,34
San Vicente,1169,038,05,017,34
Serranzana,1024,039,05,017,34
South Centro ,6567,040,05,017,34
South Villazar,2072,041,05,017,34
Taisan,1514,042,05,017,34
Tara,2695,043,05,017,34
Tible,1369,044,05,017,34
Tula-tula,2149,045,05,017,34
Vigaan,1135,046,05,017,34
Yabo,529,048,05,017,34
Bagong Sirang,311,001,05,017,35
Bahao,721,002,05,017,35
Boboan,963,003,05,017,35
Butawanan,1852,004,05,017,35
Cabugao,1271,005,05,017,35
Fundado,1048,006,05,017,35
Homestead,549,008,05,017,35
La Purisima,306,009,05,017,35
Mabuhay,524,010,05,017,35
Malaconini,284,011,05,017,35
Nalayahan,638,012,05,017,35
Matandang Siruma,410,013,05,017,35
Pinitan,1342,014,05,017,35
Poblacion,1966,015,05,017,35
Pamintan-Bantilan,998,016,05,017,35
Salvacion,1081,017,05,017,35
San Andres,410,018,05,017,35
San Ramon,886,019,05,017,35
Sulpa,866,020,05,017,35
Tandoc,485,021,05,017,35
Tongo-Bantigue,337,022,05,017,35
Vito,2171,023,05,017,35
Abo,1498,001,05,017,36
Cabalinadan,2056,002,05,017,36
Caraycayon,4975,003,05,017,36
Casuna,1387,004,05,017,36
Consocep,651,005,05,017,36
Coyaoyao,1762,006,05,017,36
Gaao,1793,007,05,017,36
Gingaroy,1353,008,05,017,36
Gubat,3589,009,05,017,36
Huyonhuyon,2676,010,05,017,36
Libod,1902,011,05,017,36
Mabalodbalod,3120,012,05,017,36
May-Anao,3334,013,05,017,36
Panagan,1832,014,05,017,36
Poblacion,3075,015,05,017,36
Salvacion,4205,016,05,017,36
San Antonio,2990,018,05,017,36
San Francisco,1553,019,05,017,36
San Miguel,1234,020,05,017,36
San Rafael,4182,021,05,017,36
Talojongon,4119,022,05,017,36
Tinawagan,4200,023,05,017,36
Vinagre,3038,024,05,017,36
Agay-Ayan,1605,001,05,017,37
Antipolo,2185,002,05,017,37
Bagacay,3261,003,05,017,37
Banga,1191,004,05,017,37
Bolaobalite,2079,005,05,017,37
Bani,593,006,05,017,37
Bataan,1001,007,05,017,37
Binalay,2341,008,05,017,37
Buenavista,2667,009,05,017,37
Buyo,1856,010,05,017,37
Cagliliog,3103,011,05,017,37
Caloco,891,012,05,017,37
Camagong,1054,013,05,017,37
Canayonan,1905,014,05,017,37
Cawaynan,1980,015,05,017,37
Daligan,1067,016,05,017,37
Filarca ,965,017,05,017,37
La Purisima ,300,018,05,017,37
Lupi,2245,019,05,017,37
Magsaysay,1356,020,05,017,37
Magtang,697,021,05,017,37
Mananao,1651,022,05,017,37
La Medalla,716,023,05,017,37
New Caaluan,537,024,05,017,37
Olag Grande,637,025,05,017,37
Olag Pequeño,1409,026,05,017,37
Old Caaluan,284,027,05,017,37
Pag-Asa,961,028,05,017,37
Pantat,1020,029,05,017,37
Sagrada,1157,030,05,017,37
Salvacion,1564,031,05,017,37
San Antonio,1211,032,05,017,37
San Isidro ,619,033,05,017,37
San Jose,601,034,05,017,37
San Pascual ,1283,035,05,017,37
San Ramon,1481,036,05,017,37
San Roque,863,037,05,017,37
San Vicente,697,038,05,017,37
Santa Cruz ,3836,039,05,017,37
Sogod,3937,040,05,017,37
Tambang,5496,041,05,017,37
Tierra Nevada,2559,042,05,017,37
Union,943,043,05,017,37
Salvacion Poblacion,2372,044,05,017,37
Antipolo,781,001,05,020,01
Bacak,540,002,05,020,01
Bagatabao,713,003,05,020,01
Bugao,698,004,05,020,01
Cahan,239,005,05,020,01
Hinipaan,560,006,05,020,01
Magsaysay,604,007,05,020,01
Poblacion,785,008,05,020,01
Quigaray,267,010,05,020,01
Quezon,350,011,05,020,01
Sagrada,865,012,05,020,01
Salvacion,644,013,05,020,01
San Isidro,869,014,05,020,01
San Rafael,583,015,05,020,01
San Vicente,957,016,05,020,01
Santa Mesa,259,017,05,020,01
Santa Teresa,619,018,05,020,01
Suchan,753,019,05,020,01
Abihao,438,001,05,020,02
Agban,862,002,05,020,02
Bagong Sirang,379,003,05,020,02
Benticayan,763,004,05,020,02
Buenavista,337,005,05,020,02
Caragumihan,380,006,05,020,02
Batolinao,177,007,05,020,02
Danao,1003,008,05,020,02
Sagrada,190,009,05,020,02
Ginitligan,1033,010,05,020,02
Guinsaanan,495,011,05,020,02
J. M. Alberto,795,012,05,020,02
Macutal,372,013,05,020,02
Moning,490,014,05,020,02
Nagbarorong,383,015,05,020,02
Osmeña,559,016,05,020,02
P. Teston,83,017,05,020,02
Paniquihan,571,018,05,020,02
Eastern Poblacion,357,019,05,020,02
Puraran,418,020,05,020,02
Putsan,543,021,05,020,02
Quezon,129,022,05,020,02
Rizal,345,023,05,020,02
Salvacion,322,024,05,020,02
San Lorenzo,163,025,05,020,02
San Miguel,644,026,05,020,02
Santa Maria,193,027,05,020,02
Tilod,849,028,05,020,02
Western Poblacion,211,029,05,020,02
Aroyao Pequeño,197,001,05,020,03
Bagumbayan,394,002,05,020,03
Banawang,774,003,05,020,03
Batalay,1445,004,05,020,03
Binanuahan,2098,005,05,020,03
Bote,1185,006,05,020,03
Buenavista,445,007,05,020,03
Cabugao,3065,008,05,020,03
Cagraray,672,009,05,020,03
Carorian,452,010,05,020,03
Guinobatan,1193,011,05,020,03
Libjo,397,012,05,020,03
Marinawa,636,013,05,020,03
Mintay,380,014,05,020,03
Oguis,381,015,05,020,03
Pananaogan,658,016,05,020,03
Libod Poblacion,971,017,05,020,03
San Andres,437,018,05,020,03
San Pedro,418,019,05,020,03
San Roque,1581,020,05,020,03
Santa Isabel,147,021,05,020,03
Sibacungan,661,022,05,020,03
Sipi,1015,023,05,020,03
Talisay,259,024,05,020,03
Tamburan,586,025,05,020,03
Tilis,374,026,05,020,03
Ilawod ,927,027,05,020,03
Baybay ,756,001,05,020,04
Bocon,345,002,05,020,04
Bothoan ,1063,003,05,020,04
Buenavista,630,004,05,020,04
Bulalacao,585,005,05,020,04
Camburo,759,006,05,020,04
Dariao,2312,007,05,020,04
Datag East,1182,008,05,020,04
Datag West,1008,009,05,020,04
Guiamlong,788,010,05,020,04
Hitoma,558,011,05,020,04
Icanbato ,823,012,05,020,04
Inalmasinan,797,013,05,020,04
Iyao,597,014,05,020,04
Mabini,2347,015,05,020,04
Maui,389,017,05,020,04
Maysuran,1144,018,05,020,04
Milaviga,1975,019,05,020,04
Panique,1317,020,05,020,04
Sabangan,1614,021,05,020,04
Sabloyon,1410,022,05,020,04
Salvacion,729,023,05,020,04
Supang,999,024,05,020,04
Toytoy ,2796,025,05,020,04
Tubli,3020,026,05,020,04
Tucao,782,027,05,020,04
Obi,1389,028,05,020,04
Biong,991,001,05,020,05
Dororian,1445,002,05,020,05
Poblacion District I,778,003,05,020,05
Poblacion District II,1775,004,05,020,05
Poblacion District III,776,005,05,020,05
San Pedro,559,006,05,020,05
San Vicente,608,007,05,020,05
Sicmil,1081,008,05,020,05
Sioron,699,009,05,020,05
Bagawang,1044,001,05,020,06
Balagñonan,1232,002,05,020,06
Baldoc,784,003,05,020,06
Canlubi,515,004,05,020,06
Santa Cruz,454,005,05,020,06
Catamban,632,006,05,020,06
Cobo,876,007,05,020,06
Hiyop,496,009,05,020,06
Libod ,1634,010,05,020,06
Lourdes,487,011,05,020,06
Lumabao,701,012,05,020,06
Marambong,854,013,05,020,06
Napo ,1583,014,05,020,06
Oga,976,015,05,020,06
Pandan Del Norte ,948,016,05,020,06
Pandan Del Sur ,949,017,05,020,06
Panuto,404,018,05,020,06
Salvacion,1504,019,05,020,06
San Andres,670,020,05,020,06
San Isidro,394,021,05,020,06
Porot,947,022,05,020,06
San Rafael,281,023,05,020,06
San Roque,773,024,05,020,06
Tabugoc,889,025,05,020,06
Tokio,782,026,05,020,06
Wagdas,664,027,05,020,06
Alinawan,383,001,05,020,07
Babaguan,149,002,05,020,07
Bagong Bayan,256,003,05,020,07
Burabod,366,005,05,020,07
Cabuyoan,676,006,05,020,07
Cagdarao,745,007,05,020,07
Mabini,596,008,05,020,07
Maculiw,373,009,05,020,07
Panay,409,010,05,020,07
Taopon,254,011,05,020,07
Salvacion ,463,013,05,020,07
San Antonio,365,014,05,020,07
San Joaquin ,402,015,05,020,07
San Jose ,210,016,05,020,07
San Juan ,171,017,05,020,07
San Miguel,1155,018,05,020,07
San Nicolas ,438,019,05,020,07
San Pedro ,455,020,05,020,07
San Vicente ,244,021,05,020,07
Santa Ana ,423,022,05,020,07
Santa Maria ,286,023,05,020,07
Santo Santiago ,281,024,05,020,07
Tibo,613,026,05,020,07
Agojo,1260,001,05,020,08
Alibuag,661,002,05,020,08
Asgad,481,003,05,020,08
Bagong Sirang,676,004,05,020,08
Barihay,358,005,05,020,08
Batong Paloway,1716,006,05,020,08
Belmonte ,1113,007,05,020,08
Bislig,1433,008,05,020,08
Bon-ot,601,009,05,020,08
Cabungahan,595,010,05,020,08
Cabcab,2855,011,05,020,08
Carangag,1386,012,05,020,08
Catagbacan,852,013,05,020,08
Codon,1881,014,05,020,08
Comagaycay,1308,015,05,020,08
Datag,806,016,05,020,08
Divino Rostro ,988,017,05,020,08
Esperanza ,680,018,05,020,08
Hilawan,544,019,05,020,08
Lictin,2158,020,05,020,08
Lubas,251,021,05,020,08
Manambrag,3026,022,05,020,08
Mayngaway,2556,023,05,020,08
Palawig,1298,024,05,020,08
Puting Baybay,448,025,05,020,08
Rizal,886,026,05,020,08
Salvacion ,367,027,05,020,08
San Isidro,915,028,05,020,08
San Jose,492,029,05,020,08
San Roque ,127,030,05,020,08
San Vicente,189,031,05,020,08
Santa Cruz ,291,032,05,020,08
Sapang Palay ,841,033,05,020,08
Tibang,655,034,05,020,08
Timbaan,1633,035,05,020,08
Tominawog,571,036,05,020,08
Wagdas ,667,037,05,020,08
Yocti,915,038,05,020,08
Balatohan,630,001,05,020,09
Salvacion,310,002,05,020,09
Boton,533,003,05,020,09
Buhi,436,004,05,020,09
Dayawa,230,005,05,020,09
Atsan,424,006,05,020,09
Poblacion District II,544,007,05,020,09
Poblacion District III,1069,008,05,020,09
J. M. Alberto,836,009,05,020,09
Katipunan,557,010,05,020,09
Kilikilihan,1302,011,05,020,09
Mabato,1025,012,05,020,09
Obo,835,013,05,020,09
Pacogon,376,014,05,020,09
Pagsangahan,957,015,05,020,09
Pangilao,314,016,05,020,09
Paraiso,1111,017,05,020,09
Santa Elena,160,018,05,020,09
Progreso,1249,019,05,020,09
San Juan,672,020,05,020,09
San Marcos,250,021,05,020,09
Siay,469,022,05,020,09
Solong,852,023,05,020,09
Tobrehon,539,024,05,020,09
Almojuela,759,001,05,020,10
Ananong,423,002,05,020,10
Asuncion ,607,003,05,020,10
Batohonan,220,004,05,020,10
Begonia,692,005,05,020,10
Botinagan,354,006,05,020,10
Buenavista,839,007,05,020,10
Burgos,920,008,05,020,10
Del Pilar,423,009,05,020,10
Mabini,406,010,05,020,10
Magsaysay,613,011,05,020,10
Ogbong,1030,012,05,020,10
Osmeña,437,013,05,020,10
Pedro Vera,1642,014,05,020,10
Peñafrancia ,380,015,05,020,10
Quezon,1209,016,05,020,10
Quirino,274,017,05,020,10
Rizal,1446,018,05,020,10
Roxas,694,019,05,020,10
Sagrada,690,020,05,020,10
San Isidro ,294,021,05,020,10
San Jose Poblacion,827,022,05,020,10
San Jose Oco,1169,023,05,020,10
San Pedro ,522,024,05,020,10
San Roque ,931,025,05,020,10
San Vicente ,724,026,05,020,10
Santa Rosa,801,027,05,020,10
Soboc,834,028,05,020,10
Tambongon,1110,029,05,020,10
Tinago,1029,030,05,020,10
Villa Aurora,570,031,05,020,10
Antipolo Del Norte,731,001,05,020,11
Antipolo Del Sur,621,002,05,020,11
Balite,939,003,05,020,11
Batag,503,004,05,020,11
Bigaa,3383,005,05,020,11
Buenavista,440,006,05,020,11
Buyo,1782,007,05,020,11
Cabihian,512,008,05,020,11
Calabnigan,770,009,05,020,11
Calampong,327,010,05,020,11
Calatagan Proper,3335,011,05,020,11
Calatagan Tibang,2498,012,05,020,11
Capilihan,1529,013,05,020,11
Casoocan,549,014,05,020,11
Cavinitan,3959,015,05,020,11
Gogon Sirangan,808,016,05,020,11
Concepcion ,929,017,05,020,11
Constantino ,811,018,05,020,11
Danicop,2241,019,05,020,11
Dugui San Vicente,654,020,05,020,11
Dugui San Isidro,403,021,05,020,11
Dugui Too,1474,023,05,020,11
F. Tacorda Village,411,024,05,020,11
Francia ,1801,025,05,020,11
Gogon Centro,2177,026,05,020,11
Hawan Grande,894,027,05,020,11
Hawan Ilaya,676,028,05,020,11
Hicming,1151,029,05,020,11
Igang,848,030,05,020,11
Juan M. Alberto,498,031,05,020,11
Lanao ,1008,032,05,020,11
Magnesia Del Norte,770,033,05,020,11
Magnesia Del Sur,865,034,05,020,11
Marcelo Alberto ,811,035,05,020,11
Marilima,356,036,05,020,11
Pajo Baguio,540,037,05,020,11
Pajo San Isidro,1205,038,05,020,11
Palnab Del Norte,1998,039,05,020,11
Palnab Del Sur,1970,040,05,020,11
Palta Big,387,041,05,020,11
Palta Salvacion,1234,042,05,020,11
Palta Small,948,043,05,020,11
Rawis ,2018,044,05,020,11
Salvacion,495,045,05,020,11
San Isidro Village,5459,046,05,020,11
San Jose ,107,047,05,020,11
San Juan ,599,048,05,020,11
San Pablo ,870,049,05,020,11
San Pedro ,264,050,05,020,11
San Roque ,997,051,05,020,11
San Vicente,2276,052,05,020,11
Ibong Sapa,935,053,05,020,11
Santa Cruz,974,054,05,020,11
Santa Elena ,713,055,05,020,11
Santo Cristo,1209,056,05,020,11
Santo Domingo,1434,057,05,020,11
Santo Niño,1459,058,05,020,11
Simamla,922,059,05,020,11
Sogod-Simamla,359,061,05,020,11
Talisoy,572,062,05,020,11
Sogod-Tibgao,2031,063,05,020,11
Tubaon,1099,064,05,020,11
Valencia,1982,065,05,020,11
Ambolong,4632,001,05,041,01
Amoroy,827,002,05,041,01
Amotag,2059,003,05,041,01
Bagauma,2841,004,05,041,01
Balawing,757,005,05,041,01
Balete,1661,006,05,041,01
Bangon,2915,007,05,041,01
Cabangcalan,1220,008,05,041,01
Cabas-An,1266,009,05,041,01
Calanay,1527,010,05,041,01
Capsay,2649,011,05,041,01
Concepcion,951,012,05,041,01
Dayhagan,1703,013,05,041,01
Don Pablo Dela Rosa,1550,014,05,041,01
Gumahang,2055,015,05,041,01
Jaboyoan,2740,016,05,041,01
Lanang,1009,017,05,041,01
Luy-a,3186,018,05,041,01
Macabug,1084,019,05,041,01
Malubi,1840,020,05,041,01
Managanaga,1340,021,05,041,01
Manamoc,1117,022,05,041,01
Mariposa,1337,023,05,041,01
Mataba,2569,024,05,041,01
Matalangtalang,1639,025,05,041,01
Matongog,1357,026,05,041,01
Nabongsoran,2005,027,05,041,01
Pangle,979,028,05,041,01
Panique,6464,029,05,041,01
Pinanaan,939,030,05,041,01
Poblacion,4090,031,05,041,01
Puro,8282,032,05,041,01
San Agustin,1820,033,05,041,01
San Isidro,1175,034,05,041,01
Sawang,1371,035,05,041,01
Syndicate,2784,036,05,041,01
Talabaan,1555,037,05,041,01
Talib,1515,038,05,041,01
Tigbao,3131,039,05,041,01
Tinago,1736,040,05,041,01
Tinigban,2674,041,05,041,01
Baao,528,001,05,041,02
Banase,384,002,05,041,02
Batuila,893,003,05,041,02
Cagara,1406,004,05,041,02
Cagpandan,1189,005,05,041,02
Cancahorao,1580,006,05,041,02
Canjunday,836,007,05,041,02
Docol,578,008,05,041,02
Eastern Capsay,1056,009,05,041,02
Gabi,645,010,05,041,02
Gangao,2342,011,05,041,02
Lagta,1977,012,05,041,02
Lahong Proper,1517,013,05,041,02
Lahong Interior,495,014,05,041,02
Lipata,806,015,05,041,02
Madangcalan,686,016,05,041,02
Magdalena,1734,017,05,041,02
Manoboc,1154,018,05,041,02
Obongon Diot,767,019,05,041,02
Poblacion,4025,020,05,041,02
Polot,498,021,05,041,02
Potoson,1545,022,05,041,02
Sog-Ong,933,023,05,041,02
Tinapian,1281,024,05,041,02
Baybay,683,001,05,041,03
Bongcanaway,583,002,05,041,03
Mabuhay,925,003,05,041,03
Calumpang,1723,004,05,041,03
Cantil,2251,005,05,041,03
Casamongan,732,006,05,041,03
Dao,2527,007,05,041,03
Danao,1326,008,05,041,03
Guinbanwahan,1974,009,05,041,03
Ilaya,1836,010,05,041,03
Jangan,864,011,05,041,03
Jintotolo,1436,012,05,041,03
Mapili,256,013,05,041,03
Mapitogo,424,014,05,041,03
Pajo,2277,015,05,041,03
Palane,1418,016,05,041,03
Panguiranan,3485,017,05,041,03
Panubigan,1057,018,05,041,03
Poblacion,3264,019,05,041,03
Pulanduta,1414,020,05,041,03
Quinayangan Diotay,592,021,05,041,03
Quinayangan Tonga,463,022,05,041,03
Salvacion,1296,023,05,041,03
Sampad,502,024,05,041,03
San Andres,1057,025,05,041,03
San Antonio,939,026,05,041,03
Sapatos,668,027,05,041,03
Talisay,759,029,05,041,03
Tonga,1042,030,05,041,03
Ubo,1669,031,05,041,03
Victory,399,032,05,041,03
Villa Alvarez,314,033,05,041,03
Burgos,1907,001,05,041,04
Canares,1371,002,05,041,04
Cambañez,571,003,05,041,04
Costa Rica,852,004,05,041,04
Danao,879,005,05,041,04
Gibraltar,1663,006,05,041,04
Mabuhay,255,007,05,041,04
Matabao,544,008,05,041,04
Nasandig,450,009,05,041,04
Panisihan,971,010,05,041,04
Poblacion,2185,011,05,041,04
Rizal,876,013,05,041,04
Royroy,1080,014,05,041,04
Sawang,1006,015,05,041,04
Abaca,608,001,05,041,05
Aguada,1322,002,05,041,05
Badiang,1084,003,05,041,05
Bagumbayan,1110,004,05,041,05
Cadulawan,1187,005,05,041,05
Cagbatang,1279,006,05,041,05
Chimenea,397,007,05,041,05
Concepcion,1300,008,05,041,05
Curvada,2245,010,05,041,05
Divisoria,579,011,05,041,05
Domorog,1977,012,05,041,05
Estampar,1446,013,05,041,05
Gahit,1382,014,05,041,05
Libtong,564,015,05,041,05
Liong,3085,016,05,041,05
Maanahao,838,017,05,041,05
Madamba,1279,018,05,041,05
Malobago,859,019,05,041,05
Matayum,1603,020,05,041,05
Matubinao,953,021,05,041,05
Mintac,1150,022,05,041,05
Nadawisan,975,023,05,041,05
Osmeña,858,024,05,041,05
Pawican,3701,025,05,041,05
Pitogo,769,026,05,041,05
Poblacion,7209,027,05,041,05
Quezon,1921,028,05,041,05
San Isidro,527,029,05,041,05
San Jose,672,030,05,041,05
San Pedro,915,031,05,041,05
San Rafael,986,032,05,041,05
Santa Teresita,1460,033,05,041,05
Santo Niño,1755,034,05,041,05
Tagboan,964,036,05,041,05
Tuybo,781,037,05,041,05
Villa Pogado,883,038,05,041,05
Begia,3165,002,05,041,06
Cabayugan,1039,003,05,041,06
Cabungahan,1268,004,05,041,06
Calapayan,1423,005,05,041,06
Calumpang,1017,006,05,041,06
Dalipe,1695,007,05,041,06
Divisoria,3816,008,05,041,06
Guiom,2375,009,05,041,06
Gilotongan,4337,010,05,041,06
Itombato,1158,011,05,041,06
Libertad,1118,012,05,041,06
Looc,2278,013,05,041,06
Mactan,1127,014,05,041,06
Madbad,1587,015,05,041,06
R.M. Magbalon,854,016,05,041,06
Mahayahay,2949,017,05,041,06
Maihao,1637,018,05,041,06
Malbug,3178,019,05,041,06
Naro,3389,020,05,041,06
Pananawan,2036,021,05,041,06
Poblacion,4311,022,05,041,06
Pulot,840,023,05,041,06
Recodo,2155,024,05,041,06
San Jose,688,025,05,041,06
San Vicente,1519,026,05,041,06
Taberna,1585,027,05,041,06
Talisay,1177,028,05,041,06
Tuburan,1607,029,05,041,06
Villahermosa,1217,030,05,041,06
Chico Island,2572,031,05,041,06
Lague-lague,1040,032,05,041,06
Palobandera,610,033,05,041,06
Peña Island,2728,034,05,041,06
Pin-As,1143,035,05,041,06
Iraya,919,036,05,041,06
Punta Batsan,2443,037,05,041,06
