10-digit PSGC,Name,Correspondence Code,Geographic Level,2020 Population,Status
102819015.0,Nagtrigoan,12819015.0,Bgy,748,
102819016.0,Pagdilao ,12819016.0,Bgy,1142,Pob.
102819017.0,Pugaoan,12819017.0,Bgy,608,
102819018.0,Puritac,12819018.0,Bgy,574,
102819019.0,Sacritan,12819019.0,Bgy,1243,
102819020.0,Salanap,12819020.0,Bgy,488,
102819021.0,Santo Tomas,12819021.0,Bgy,722,
102819022.0,Tartarabang,12819022.0,Bgy,1001,
102819023.0,Puzol,12819023.0,Bgy,256,
102819024.0,Upon,12819024.0,Bgy,586,
102819025.0,Valbuena ,12819025.0,Bgy,1069,Pob.
102820000.0,San Nicolas,12820000.0,Mun,38895,
102820001.0,San Francisco ,12820001.0,Bgy,1783,Pob.
102820002.0,San Ildefonso ,12820002.0,Bgy,1743,Pob.
102820003.0,San Agustin,12820003.0,Bgy,2475,
102820004.0,San Baltazar ,12820004.0,Bgy,804,Pob.
102820005.0,San Bartolome ,12820005.0,Bgy,834,Pob.
102820006.0,San Cayetano ,12820006.0,Bgy,847,Pob.
102820007.0,San Eugenio ,12820007.0,Bgy,1021,Pob.
102820008.0,San Fernando ,12820008.0,Bgy,1131,Pob.
102820009.0,San Gregorio ,12820009.0,Bgy,1987,Pob.
102820010.0,San Guillermo,12820010.0,Bgy,1678,
102820011.0,San Jose ,12820011.0,Bgy,1452,Pob.
102820012.0,San Juan Bautista ,12820012.0,Bgy,2940,Pob.
102820013.0,San Lorenzo,12820013.0,Bgy,2359,
102820014.0,San Lucas ,12820014.0,Bgy,1280,Pob.
102820015.0,San Marcos,12820015.0,Bgy,3006,
102820016.0,San Miguel ,12820016.0,Bgy,1699,Pob.
102820017.0,San Pablo,12820017.0,Bgy,1769,
102820018.0,San Paulo ,12820018.0,Bgy,945,Pob.
102820019.0,San Pedro,12820019.0,Bgy,1969,
102820020.0,San Rufino ,12820020.0,Bgy,1145,Pob.
102820021.0,San Silvestre ,12820021.0,Bgy,857,Pob.
102820022.0,Santa Asuncion,12820022.0,Bgy,923,
102820023.0,Santa Cecilia,12820023.0,Bgy,2043,
102820024.0,Santa Monica,12820024.0,Bgy,2205,
102821000.0,Sarrat,12821000.0,Mun,25186,
102821001.0,San Agustin ,12821001.0,Bgy,565,Pob.
102821002.0,San Andres,12821002.0,Bgy,1503,
102821003.0,San Antonio,12821003.0,Bgy,1194,
102821004.0,San Bernabe,12821004.0,Bgy,237,
102821005.0,San Cristobal,12821005.0,Bgy,1668,
102821006.0,San Felipe,12821006.0,Bgy,1113,
102821007.0,San Francisco ,12821007.0,Bgy,969,Pob.
102821008.0,San Isidro,12821008.0,Bgy,1103,
102821009.0,San Joaquin ,12821009.0,Bgy,1433,Pob.
102821010.0,San Jose,12821010.0,Bgy,1598,
102821011.0,San Juan,12821011.0,Bgy,772,
102821012.0,San Leandro ,12821012.0,Bgy,1268,Pob.
102821014.0,San Lorenzo,12821014.0,Bgy,930,
102821015.0,San Manuel,12821015.0,Bgy,878,
102821016.0,San Marcos,12821016.0,Bgy,1403,
102821017.0,San Nicolas,12821017.0,Bgy,1747,
102821018.0,San Pedro,12821018.0,Bgy,933,
102821019.0,San Roque,12821019.0,Bgy,898,
102821020.0,San Vicente ,12821020.0,Bgy,933,Pob.
102821021.0,Santa Barbara ,12821021.0,Bgy,569,Pob.
102821022.0,Santa Magdalena,12821022.0,Bgy,807,
102821023.0,Santa Rosa,12821023.0,Bgy,973,
102821024.0,Santo Santiago,12821024.0,Bgy,775,
102821025.0,Santo Tomas,12821025.0,Bgy,917,
102822000.0,Solsona,12822000.0,Mun,24851,
102822001.0,Aguitap,12822001.0,Bgy,904,
102822002.0,Bagbag,12822002.0,Bgy,671,
102822003.0,Bagbago,12822003.0,Bgy,1172,
102822004.0,Barcelona,12822004.0,Bgy,1405,
102822005.0,Bubuos,12822005.0,Bgy,842,
102822006.0,Capurictan,12822006.0,Bgy,1154,
102822007.0,Catangraran,12822007.0,Bgy,1399,
102822008.0,Darasdas,12822008.0,Bgy,1480,
102822009.0,Juan ,12822009.0,Bgy,2402,Pob.
102822010.0,Laureta ,12822010.0,Bgy,1449,Pob.
102822011.0,Lipay,12822011.0,Bgy,354,
102822012.0,Maananteng,12822012.0,Bgy,1294,
102822013.0,Manalpac,12822013.0,Bgy,2130,
102822014.0,Mariquet,12822014.0,Bgy,1263,
102822015.0,Nagpatpatan,12822015.0,Bgy,710,
102822016.0,Nalasin,12822016.0,Bgy,735,
102822017.0,Puttao,12822017.0,Bgy,1301,
102822018.0,San Juan,12822018.0,Bgy,564,
102822019.0,San Julian,12822019.0,Bgy,279,
102822020.0,Santa Ana,12822020.0,Bgy,1283,
102822021.0,Santiago,12822021.0,Bgy,964,
102822022.0,Talugtog,12822022.0,Bgy,1096,
102823000.0,Vintar,12823000.0,Mun,33339,
102823001.0,Abkir,12823001.0,Bgy,1276,
102823003.0,Alsem,12823003.0,Bgy,560,
102823005.0,Bago,12823005.0,Bgy,394,
102823010.0,Bulbulala,12823010.0,Bgy,1331,
102823011.0,Cabangaran,12823011.0,Bgy,612,
102823012.0,Cabayo,12823012.0,Bgy,559,
102823013.0,Cabisocolan,12823013.0,Bgy,795,
102823014.0,Canaam,12823014.0,Bgy,795,
102823015.0,Columbia,12823015.0,Bgy,821,
102823016.0,Dagupan,12823016.0,Bgy,619,
102823017.0,Pedro F. Alviar,12823017.0,Bgy,923,
102823019.0,Dipilat,12823019.0,Bgy,1211,
102823022.0,Esperanza,12823022.0,Bgy,389,
102823023.0,Ester,12823023.0,Bgy,1551,
102823024.0,Isic Isic,12823024.0,Bgy,1788,
102823027.0,Lubnac,12823027.0,Bgy,1889,
102823028.0,Mabanbanag,12823028.0,Bgy,676,
102823030.0,Alejo Malasig,12823030.0,Bgy,1230,
102823031.0,Manarang,12823031.0,Bgy,667,
102823033.0,Margaay,12823033.0,Bgy,813,
102823035.0,Namoroc,12823035.0,Bgy,832,
102823038.0,Malampa,12823038.0,Bgy,780,
102823039.0,Parparoroc,12823039.0,Bgy,1365,
102823040.0,Parut,12823040.0,Bgy,1433,
102823047.0,Salsalamagui,12823047.0,Bgy,1181,
102823049.0,San Jose,12823049.0,Bgy,839,
102823050.0,San Nicolas ,12823050.0,Bgy,1126,Pob.
102823051.0,San Pedro ,12823051.0,Bgy,901,Pob.
102823052.0,San Ramon ,12823052.0,Bgy,1375,Pob.
102823053.0,San Roque ,12823053.0,Bgy,1069,Pob.
102823054.0,Santa Maria ,12823054.0,Bgy,1036,Pob.
102823056.0,Tamdagan,12823056.0,Bgy,1351,
102823058.0,Visaya,12823058.0,Bgy,1152,
102900000.0,Ilocos Sur,12900000.0,Prov,706009,
102901000.0,Alilem,12901000.0,Mun,7361,
102901001.0,Alilem Daya ,12901001.0,Bgy,1684,Pob.
102901002.0,Amilongan,12901002.0,Bgy,624,
102901003.0,Anaao,12901003.0,Bgy,871,
102901004.0,Apang,12901004.0,Bgy,455,
102901005.0,Apaya,12901005.0,Bgy,598,
102901006.0,Batbato,12901006.0,Bgy,566,
102901010.0,Daddaay,12901010.0,Bgy,700,
102901011.0,Dalawa,12901011.0,Bgy,1421,
102901013.0,Kiat,12901013.0,Bgy,442,
102902000.0,Banayoyo,12902000.0,Mun,7931,
102902001.0,Bagbagotot,12902001.0,Bgy,427,
102902002.0,Banbanaal,12902002.0,Bgy,644,
102902004.0,Bisangol,12902004.0,Bgy,196,
102902005.0,Cadanglaan,12902005.0,Bgy,363,
102902006.0,Casilagan Norte,12902006.0,Bgy,586,
102902007.0,Casilagan Sur,12902007.0,Bgy,439,
102902008.0,Elefante,12902008.0,Bgy,618,
102902009.0,Guardia,12902009.0,Bgy,446,
102902010.0,Lintic,12902010.0,Bgy,1328,
102902011.0,Lopez,12902011.0,Bgy,435,
102902012.0,Montero,12902012.0,Bgy,114,
102902013.0,Naguimba,12902013.0,Bgy,1035,
102902014.0,Pila,12902014.0,Bgy,202,
102902015.0,Poblacion,12902015.0,Bgy,1098,
102903000.0,Bantay,12903000.0,Mun,37118,
102903001.0,Aggay,12903001.0,Bgy,764,
102903002.0,An-annam,12903002.0,Bgy,1405,
102903003.0,Balaleng,12903003.0,Bgy,3016,
102903004.0,Banaoang,12903004.0,Bgy,451,
102903005.0,Bulag,12903005.0,Bgy,2765,
102903006.0,Buquig,12903006.0,Bgy,923,
102903007.0,Cabalanggan,12903007.0,Bgy,584,
102903008.0,Cabaroan,12903008.0,Bgy,941,
102903009.0,Cabusligan,12903009.0,Bgy,785,
102903010.0,Capangdanan,12903010.0,Bgy,1005,
102903011.0,Guimod,12903011.0,Bgy,1118,
102903012.0,Lingsat,12903012.0,Bgy,1042,
102903013.0,Malingeb,12903013.0,Bgy,1332,
102903014.0,Mira,12903014.0,Bgy,896,
102903015.0,Naguiddayan,12903015.0,Bgy,767,
102903016.0,Ora,12903016.0,Bgy,2285,
102903017.0,Paing,12903017.0,Bgy,1625,
102903018.0,Puspus,12903018.0,Bgy,453,
102903019.0,Quimmarayan,12903019.0,Bgy,583,
102903020.0,Sagneb,12903020.0,Bgy,400,
102903021.0,Sagpat,12903021.0,Bgy,826,
102903022.0,San Mariano,12903022.0,Bgy,358,
102903023.0,San Isidro,12903023.0,Bgy,983,
102903024.0,San Julian,12903024.0,Bgy,972,
102903026.0,Sinabaan,12903026.0,Bgy,734,
102903027.0,Taguiporo,12903027.0,Bgy,1376,
102903028.0,Taleb,12903028.0,Bgy,1953,
102903029.0,Tay-ac,12903029.0,Bgy,2595,
102903030.0,Barangay 1 ,12903030.0,Bgy,672,Pob.
102903031.0,Barangay 2 ,12903031.0,Bgy,508,Pob.
102903032.0,Barangay 3 ,12903032.0,Bgy,1051,Pob.
102903033.0,Barangay 4 ,12903033.0,Bgy,795,Pob.
102903034.0,Barangay 5 ,12903034.0,Bgy,664,Pob.
102903035.0,Barangay 6 ,12903035.0,Bgy,491,Pob.
102904000.0,Burgos,12904000.0,Mun,12793,
102904001.0,Ambugat,12904001.0,Bgy,468,
102904002.0,Balugang,12904002.0,Bgy,456,
102904003.0,Bangbangar,12904003.0,Bgy,297,
102904005.0,Bessang,12904005.0,Bgy,453,
102904006.0,Cabcaburao,12904006.0,Bgy,552,
102904007.0,Cadacad,12904007.0,Bgy,360,
102904008.0,Callitong,12904008.0,Bgy,582,
102904009.0,Dayanki,12904009.0,Bgy,762,
102904010.0,Lesseb,12904010.0,Bgy,142,
102904011.0,Lubing,12904011.0,Bgy,473,
102904012.0,Lucaban,12904012.0,Bgy,483,
102904013.0,Luna,12904013.0,Bgy,1196,
102904014.0,Macaoayan,12904014.0,Bgy,469,
102904015.0,Mambug,12904015.0,Bgy,618,
102904016.0,Manaboc,12904016.0,Bgy,653,
102904017.0,Mapanit,12904017.0,Bgy,266,
102904018.0,Poblacion Sur,12904018.0,Bgy,196,
102904019.0,Nagpanaoan,12904019.0,Bgy,413,
102904020.0,Dirdirig,12904020.0,Bgy,946,
102904022.0,Paduros,12904022.0,Bgy,717,
102904023.0,Patac,12904023.0,Bgy,294,
102904024.0,Poblacion Norte,12904024.0,Bgy,360,
102904026.0,Sabangan Pinggan,12904026.0,Bgy,346,
102904027.0,Subadi Norte,12904027.0,Bgy,442,
102904028.0,Subadi Sur,12904028.0,Bgy,161,
102904029.0,Taliao,12904029.0,Bgy,688,
102905000.0,Cabugao,12905000.0,Mun,38884,
102905001.0,Alinaay,12905001.0,Bgy,852,
102905002.0,Aragan,12905002.0,Bgy,934,
102905003.0,Arnap,12905003.0,Bgy,1310,
102905004.0,Baclig ,12905004.0,Bgy,2446,Pob.
102905005.0,Bato,12905005.0,Bgy,532,
102905006.0,Bonifacio ,12905006.0,Bgy,1438,Pob.
102905007.0,Bungro,12905007.0,Bgy,434,
102905008.0,Cacadiran,12905008.0,Bgy,1076,
102905009.0,Caellayan,12905009.0,Bgy,1054,
102905010.0,Carusipan,12905010.0,Bgy,641,
102905011.0,Catucdaan,12905011.0,Bgy,1002,
102905012.0,Cuancabal,12905012.0,Bgy,1137,
102905013.0,Cuantacla,12905013.0,Bgy,855,
102905014.0,Daclapan,12905014.0,Bgy,2396,
102905015.0,Dardarat,12905015.0,Bgy,1549,
102905016.0,Lipit,12905016.0,Bgy,889,
102905017.0,Maradodon,12905017.0,Bgy,730,
102905018.0,Margaay,12905018.0,Bgy,996,
102905019.0,Nagsantaan,12905019.0,Bgy,381,
102905020.0,Nagsincaoan,12905020.0,Bgy,418,
102905021.0,Namruangan,12905021.0,Bgy,2015,
102905022.0,Pila,12905022.0,Bgy,834,
102905023.0,Pug-os,12905023.0,Bgy,2077,
102905024.0,Quezon ,12905024.0,Bgy,2031,Pob.
102905025.0,Reppaac,12905025.0,Bgy,295,
102905026.0,Rizal ,12905026.0,Bgy,1226,Pob.
102905027.0,Sabang,12905027.0,Bgy,1419,
102905028.0,Sagayaden,12905028.0,Bgy,1256,
102905029.0,Salapasap,12905029.0,Bgy,1848,
102905030.0,Salomague,12905030.0,Bgy,1675,
102905031.0,Sisim,12905031.0,Bgy,709,
102905032.0,Turod,12905032.0,Bgy,1479,
102905033.0,Turod-Patac,12905033.0,Bgy,950,
102906000.0,City of Candon,12906000.0,City,61432,
102906001.0,Allangigan Primero,12906001.0,Bgy,1202,
102906002.0,Allangigan Segundo,12906002.0,Bgy,1170,
102906003.0,Amguid,12906003.0,Bgy,686,
102906004.0,Ayudante,12906004.0,Bgy,1123,
102906005.0,Bagani Camposanto,12906005.0,Bgy,2156,
102906006.0,Bagani Gabor,12906006.0,Bgy,538,
102906007.0,Bagani Tocgo,12906007.0,Bgy,559,
102906008.0,Bagani Ubbog,12906008.0,Bgy,1708,
102906009.0,Bagar,12906009.0,Bgy,1260,
102906010.0,Balingaoan,12906010.0,Bgy,1667,
102906015.0,Bugnay,12906015.0,Bgy,759,
102906016.0,Calaoaan,12906016.0,Bgy,2608,
102906017.0,Calongbuyan,12906017.0,Bgy,2889,
102906018.0,Caterman,12906018.0,Bgy,2652,
102906019.0,Cubcubboot,12906019.0,Bgy,463,
102906020.0,Darapidap,12906020.0,Bgy,3327,
102906022.0,Langlangca Primero,12906022.0,Bgy,635,
102906023.0,Langlangca Segundo,12906023.0,Bgy,1226,
102906024.0,Oaig-Daya,12906024.0,Bgy,2041,
102906025.0,Palacapac,12906025.0,Bgy,819,
102906026.0,Paras,12906026.0,Bgy,1471,
102906027.0,Parioc Primero,12906027.0,Bgy,1383,
102906028.0,Parioc Segundo,12906028.0,Bgy,1696,
102906029.0,Patpata Primero,12906029.0,Bgy,1200,
102906030.0,Patpata Segundo,12906030.0,Bgy,1755,
102906031.0,Paypayad,12906031.0,Bgy,2386,
102906032.0,Salvador Primero,12906032.0,Bgy,956,
102906033.0,Salvador Segundo,12906033.0,Bgy,799,
102906034.0,San Agustin,12906034.0,Bgy,1875,
102906035.0,San Andres,12906035.0,Bgy,662,
102906036.0,San Antonio ,12906036.0,Bgy,1006,Pob.
102906037.0,San Isidro ,12906037.0,Bgy,1833,Pob.
102906038.0,San Jose ,12906038.0,Bgy,1811,Pob.
102906039.0,San Juan ,12906039.0,Bgy,731,Pob.
102906040.0,San Nicolas,12906040.0,Bgy,2690,
102906041.0,San Pedro,12906041.0,Bgy,717,
102906042.0,Santo Tomas,12906042.0,Bgy,635,
102906043.0,Tablac,12906043.0,Bgy,3562,
102906044.0,Talogtog,12906044.0,Bgy,1992,
102906045.0,Tamurong Primero,12906045.0,Bgy,1392,
102906046.0,Tamurong Segundo,12906046.0,Bgy,900,
102906048.0,Villarica,12906048.0,Bgy,492,
102907000.0,Caoayan,12907000.0,Mun,19574,
102907001.0,Anonang Mayor,12907001.0,Bgy,958,
102907002.0,Anonang Menor,12907002.0,Bgy,1099,
102907003.0,Baggoc,12907003.0,Bgy,775,
102907004.0,Callaguip,12907004.0,Bgy,942,
102907005.0,Caparacadan,12907005.0,Bgy,335,
102907006.0,Fuerte,12907006.0,Bgy,2675,
102907007.0,Manangat,12907007.0,Bgy,978,
102907008.0,Naguilian,12907008.0,Bgy,1238,
102907009.0,Nansuagao,12907009.0,Bgy,863,
102907010.0,Pandan,12907010.0,Bgy,1229,
102907011.0,Pantay-Quitiquit,12907011.0,Bgy,432,
102907012.0,Don Dimas Querubin ,12907012.0,Bgy,1155,Pob.
102907013.0,Puro,12907013.0,Bgy,1106,
102907014.0,Pantay Tamurong,12907014.0,Bgy,1914,
102907015.0,Villamar,12907015.0,Bgy,1771,
102907016.0,Don Alejandro Quirolgico ,12907016.0,Bgy,1163,Pob.
102907017.0,Don Lorenzo Querubin ,12907017.0,Bgy,941,Pob.
102908000.0,Cervantes,12908000.0,Mun,19449,
102908001.0,Aluling,12908001.0,Bgy,1409,
102908002.0,Comillas North,12908002.0,Bgy,2333,
102908003.0,Comillas South,12908003.0,Bgy,2154,
102908004.0,Concepcion ,12908004.0,Bgy,2041,Pob.
102908005.0,Dinwede East,12908005.0,Bgy,739,
102908006.0,Dinwede West,12908006.0,Bgy,827,
102908007.0,Libang,12908007.0,Bgy,1044,
102908010.0,Pilipil,12908010.0,Bgy,493,
102908013.0,Remedios,12908013.0,Bgy,1141,
102908014.0,Rosario ,12908014.0,Bgy,2344,Pob.
102908015.0,San Juan,12908015.0,Bgy,2148,
102908016.0,San Luis,12908016.0,Bgy,918,
102908017.0,Malaya,12908017.0,Bgy,1858,
102909000.0,Galimuyod,12909000.0,Mun,10244,
102909001.0,Abaya,12909001.0,Bgy,281,
102909002.0,Baracbac,12909002.0,Bgy,314,
102909003.0,Bidbiday,12909003.0,Bgy,815,
102909004.0,Bitong,12909004.0,Bgy,198,
102909005.0,Borobor,12909005.0,Bgy,308,
102909006.0,Calimugtong,12909006.0,Bgy,471,
102909007.0,Calongbuyan,12909007.0,Bgy,530,
102909008.0,Calumbaya,12909008.0,Bgy,265,
102909009.0,Daldagan,12909009.0,Bgy,446,
102909010.0,Kilang,12909010.0,Bgy,215,
102909011.0,Legaspi,12909011.0,Bgy,338,
102909012.0,Mabayag,12909012.0,Bgy,323,
102909013.0,Matanubong,12909013.0,Bgy,156,
102909014.0,Mckinley,12909014.0,Bgy,518,
102909015.0,Nagsingcaoan,12909015.0,Bgy,354,
102909016.0,Oaig-Daya,12909016.0,Bgy,279,
102909017.0,Pagangpang,12909017.0,Bgy,432,
102909018.0,Patac,12909018.0,Bgy,1370,
102909019.0,Poblacion,12909019.0,Bgy,461,
102909020.0,Rubio,12909020.0,Bgy,664,
102909021.0,Sabangan-Bato,12909021.0,Bgy,551,
102909022.0,Sacaang,12909022.0,Bgy,434,
102909023.0,San Vicente,12909023.0,Bgy,226,
102909024.0,Sapang,12909024.0,Bgy,295,
102910000.0,Gregorio del Pilar,12910000.0,Mun,4472,
102910001.0,Alfonso,12910001.0,Bgy,997,
102910002.0,Bussot,12910002.0,Bgy,452,
102910003.0,Concepcion,12910003.0,Bgy,747,
102910004.0,Dapdappig,12910004.0,Bgy,546,
102910005.0,Matue-Butarag,12910005.0,Bgy,687,
102910007.0,Poblacion Norte,12910007.0,Bgy,560,
102910008.0,Poblacion Sur,12910008.0,Bgy,483,
102911000.0,Lidlidda,12911000.0,Mun,4705,
102911001.0,Banucal,12911001.0,Bgy,676,
102911002.0,Bequi-Walin,12911002.0,Bgy,555,
102911003.0,Bugui,12911003.0,Bgy,239,
102911004.0,Calungbuyan,12911004.0,Bgy,235,
102911005.0,Carcarabasa,12911005.0,Bgy,432,
102911006.0,Labut,12911006.0,Bgy,303,
102911007.0,Poblacion Norte,12911007.0,Bgy,963,
102911008.0,Poblacion Sur,12911008.0,Bgy,366,
102911009.0,San Vicente,12911009.0,Bgy,452,
102911010.0,Suysuyan,12911010.0,Bgy,328,
102911011.0,Tay-ac,12911011.0,Bgy,156,
102912000.0,Magsingal,12912000.0,Mun,31308,
102912001.0,Alangan,12912001.0,Bgy,940,
102912002.0,Bacar,12912002.0,Bgy,584,
102912006.0,Barbarit,12912006.0,Bgy,879,
102912007.0,Bungro,12912007.0,Bgy,1587,
102912008.0,Cabaroan,12912008.0,Bgy,625,
102912010.0,Cadanglaan,12912010.0,Bgy,204,
102912011.0,Caraisan,12912011.0,Bgy,794,
102912014.0,Dacutan,12912014.0,Bgy,884,
102912015.0,Labut,12912015.0,Bgy,788,
102912017.0,Maas-asin,12912017.0,Bgy,845,
102912018.0,Macatcatud,12912018.0,Bgy,894,
102912019.0,Namalpalan,12912019.0,Bgy,1199,
102912020.0,Manzante,12912020.0,Bgy,1951,
102912022.0,Maratudo,12912022.0,Bgy,1319,
102912023.0,Miramar,12912023.0,Bgy,1449,
102912025.0,Napo,12912025.0,Bgy,1033,
102912026.0,Pagsanaan Norte,12912026.0,Bgy,515,
102912027.0,Pagsanaan Sur,12912027.0,Bgy,656,
102912028.0,Panay Norte,12912028.0,Bgy,1506,
102912029.0,Panay Sur,12912029.0,Bgy,673,
102912030.0,Patong,12912030.0,Bgy,1534,
102912031.0,Puro,12912031.0,Bgy,4785,
102912032.0,San Basilio ,12912032.0,Bgy,437,Pob.
102912033.0,San Clemente ,12912033.0,Bgy,924,Pob.
102912034.0,San Julian ,12912034.0,Bgy,488,Pob.
102912035.0,San Lucas ,12912035.0,Bgy,664,Pob.
102912036.0,San Ramon ,12912036.0,Bgy,870,Pob.
102912037.0,San Vicente ,12912037.0,Bgy,786,Pob.
102912038.0,Santa Monica,12912038.0,Bgy,766,
102912039.0,Sarsaracat,12912039.0,Bgy,729,
102913000.0,Nagbukel,12913000.0,Mun,5465,
102913001.0,Balaweg,12913001.0,Bgy,610,
102913002.0,Bandril,12913002.0,Bgy,478,
102913003.0,Bantugo,12913003.0,Bgy,691,
102913004.0,Cadacad,12913004.0,Bgy,230,
102913005.0,Casilagan,12913005.0,Bgy,330,
102913006.0,Cosocos,12913006.0,Bgy,217,
102913007.0,Lapting,12913007.0,Bgy,422,
102913008.0,Mapisi,12913008.0,Bgy,362,
102913009.0,Mission,12913009.0,Bgy,419,
102913010.0,Poblacion East,12913010.0,Bgy,517,
102913011.0,Poblacion West,12913011.0,Bgy,578,
102913012.0,Taleb,12913012.0,Bgy,611,
102914000.0,Narvacan,12914000.0,Mun,46234,
102914001.0,Abuor,12914001.0,Bgy,1150,
102914002.0,Ambulogan,12914002.0,Bgy,1525,
102914004.0,Aquib,12914004.0,Bgy,955,
102914005.0,Banglayan,12914005.0,Bgy,1146,
102914006.0,Bulanos,12914006.0,Bgy,1074,
102914007.0,Cadacad,12914007.0,Bgy,749,
102914008.0,Cagayungan,12914008.0,Bgy,1178,
102914009.0,Camarao,12914009.0,Bgy,1346,
102914010.0,Casilagan,12914010.0,Bgy,771,
102914011.0,Codoog,12914011.0,Bgy,929,
102914012.0,Dasay,12914012.0,Bgy,1281,
102914013.0,Dinalaoan,12914013.0,Bgy,1300,
102914014.0,Estancia,12914014.0,Bgy,275,
102914015.0,Lanipao,12914015.0,Bgy,677,
102914016.0,Lungog,12914016.0,Bgy,2213,
102914017.0,Margaay,12914017.0,Bgy,2607,
102914018.0,Marozo,12914018.0,Bgy,1427,
102914019.0,Naguneg,12914019.0,Bgy,2062,
102914020.0,Orence,12914020.0,Bgy,1969,
102914021.0,Pantoc,12914021.0,Bgy,1127,
102914022.0,Paratong,12914022.0,Bgy,1709,
102914023.0,Parparia,12914023.0,Bgy,1301,
102914024.0,Quinarayan,12914024.0,Bgy,2730,
102914025.0,Rivadavia,12914025.0,Bgy,712,
102914026.0,San Antonio,12914026.0,Bgy,1934,
102914027.0,San Jose ,12914027.0,Bgy,1375,Pob.
102914028.0,San Pablo,12914028.0,Bgy,1144,
102914029.0,San Pedro,12914029.0,Bgy,2015,
102914030.0,Santa Lucia ,12914030.0,Bgy,1521,Pob.
102914031.0,Sarmingan,12914031.0,Bgy,640,
102914032.0,Sucoc,12914032.0,Bgy,1559,
102914033.0,Sulvec,12914033.0,Bgy,2277,
102914034.0,Turod,12914034.0,Bgy,670,
102914035.0,Bantay Abot,12914035.0,Bgy,886,
102915000.0,Quirino,12915000.0,Mun,9306,
102915001.0,Banoen,12915001.0,Bgy,673,
102915002.0,Cayus,12915002.0,Bgy,860,
102915003.0,Patungcaleo,12915003.0,Bgy,1194,
102915004.0,Malideg,12915004.0,Bgy,865,
102915005.0,Namitpit,12915005.0,Bgy,1269,
102915006.0,Patiacan,12915006.0,Bgy,888,
102915007.0,Legleg ,12915007.0,Bgy,2098,Pob.
102915008.0,Suagayan,12915008.0,Bgy,767,
102915009.0,Lamag,12915009.0,Bgy,692,
102916000.0,Salcedo,12916000.0,Mun,11110,
102916001.0,Atabay,12916001.0,Bgy,285,
102916002.0,Calangcuasan,12916002.0,Bgy,1130,
102916003.0,Balidbid,12916003.0,Bgy,1273,
102916004.0,Baluarte,12916004.0,Bgy,658,
102916005.0,Baybayading,12916005.0,Bgy,189,
102916006.0,Boguibog,12916006.0,Bgy,648,
102916007.0,Bulala-Leguey,12916007.0,Bgy,295,
102916008.0,Kaliwakiw,12916008.0,Bgy,366,
102916010.0,Culiong,12916010.0,Bgy,280,
102916011.0,Dinaratan,12916011.0,Bgy,758,
102916012.0,Kinmarin,12916012.0,Bgy,370,
102916013.0,Lucbuban,12916013.0,Bgy,551,
102916014.0,Madarang,12916014.0,Bgy,254,
102916015.0,Maligcong,12916015.0,Bgy,299,
102916016.0,Pias,12916016.0,Bgy,485,
102916017.0,Poblacion Norte,12916017.0,Bgy,910,
102916018.0,Poblacion Sur,12916018.0,Bgy,598,
102916019.0,San Gaspar,12916019.0,Bgy,386,
102916020.0,San Tiburcio,12916020.0,Bgy,596,
102916021.0,Sorioan,12916021.0,Bgy,595,
102916022.0,Ubbog,12916022.0,Bgy,184,
102917000.0,San Emilio,12917000.0,Mun,7206,
102917001.0,Cabaroan ,12917001.0,Bgy,1121,Pob.
102917002.0,Kalumsing,12917002.0,Bgy,731,
102917003.0,Lancuas,12917003.0,Bgy,932,
102917004.0,Matibuey,12917004.0,Bgy,1060,
102917005.0,Paltoc,12917005.0,Bgy,541,
102917006.0,Sibsibbu,12917006.0,Bgy,621,
102917007.0,Tiagan,12917007.0,Bgy,1524,
102917008.0,San Miliano,12917008.0,Bgy,676,
102918000.0,San Esteban,12918000.0,Mun,8381,
102918001.0,Ansad,12918001.0,Bgy,643,
102918002.0,Apatot,12918002.0,Bgy,1590,
102918003.0,Bateria,12918003.0,Bgy,506,
102918004.0,Cabaroan,12918004.0,Bgy,882,
102918005.0,Cappa-cappa,12918005.0,Bgy,813,
102918006.0,Poblacion,12918006.0,Bgy,801,
102918007.0,San Nicolas,12918007.0,Bgy,1073,
102918008.0,San Pablo,12918008.0,Bgy,978,
102918009.0,San Rafael,12918009.0,Bgy,721,
102918010.0,Villa Quirino,12918010.0,Bgy,374,
102919000.0,San Ildefonso,12919000.0,Mun,8190,
102919001.0,Arnap,12919001.0,Bgy,244,
102919002.0,Bahet,12919002.0,Bgy,990,
102919003.0,Belen,12919003.0,Bgy,120,
102919004.0,Bungro,12919004.0,Bgy,688,
102919006.0,Busiing Sur,12919006.0,Bgy,664,
102919007.0,Busiing Norte,12919007.0,Bgy,934,
102919009.0,Dongalo,12919009.0,Bgy,379,
102919010.0,Gongogong,12919010.0,Bgy,350,
102919011.0,Iboy,12919011.0,Bgy,467,
102919013.0,Otol-Patac,12919013.0,Bgy,597,
102919014.0,Poblacion East,12919014.0,Bgy,722,
102919015.0,Poblacion West,12919015.0,Bgy,616,
102919016.0,Kinamantirisan,12919016.0,Bgy,296,
102919017.0,Sagneb,12919017.0,Bgy,357,
102919018.0,Sagsagat,12919018.0,Bgy,766,
102920000.0,San Juan,12920000.0,Mun,26674,
102920001.0,Bacsil,12920001.0,Bgy,1012,
102920002.0,Baliw,12920002.0,Bgy,922,
